wavelength,d1,d1,d1,d7,d7,d7,p2,p2,p2,l4,l4,l4,p8,p8,p8,d3,d3,d3,d8,d8,d8,l3,l3,l3,l7,l7,l7,l5,l5,l5,d4,d4,d4,l6,l6,l6,l2,l2,l2,l10,l10,l10,h7,h7,h7,h8,h8,h8,p5,p5,p5,h1,h1,h1,p7,p7,p7,l9,l9,l9,p10,p10,p10,l8,l8,l8,d2,d2,d2,h9,h9,h9,p6,p6,p6,d5,d5,d5,h4,h4,h4,h6,h6,h6,h10,h10,h10
566,0.037689655,0.155689655,0.037689655,-0.046310345,0.059689655,-0.029310345,0.094689655,-0.042310345,0.124689655,-0.073310345,-0.031310345,-0.147310345,0.012689655,0.009689655,-0.037310345,-0.116310345,-0.047310345,-0.047310345,-0.056310345,-0.064310345,-0.017310345,-0.046310345,0.011689655,-0.112310345,0.000689655,-0.079310345,-0.055310345,-0.145310345,0.028689655,-0.063310345,-0.007310345,-0.108310345,-0.107310345,-0.073310345,0.038689655,-0.136310345,-0.077310345,-0.032310345,-0.012310345,0.166689655,0.145689655,-0.035310345,0.086689655,-0.110310345,-0.010310345,-0.102310345,-0.016310345,-0.120310345,0.169689655,0.067689655,0.180689655,-0.054310345,0.070689655,-0.012310345,0.191689655,-0.064310345,0.080689655,-0.016310345,0.068689655,-0.114310345,0.096689655,-0.044310345,0.135689655,0.093689655,0.080689655,0.042689655,0.175689655,-0.102310345,0.089689655,-0.040310345,0.085689655,-0.100310345,0.320689655,0.107689655,0.342689655,0.253689655,0.267689655,0.166689655,0.233689655,-0.010310345,0.248689655,0.051689655,0.217689655,-0.082310345,0.183689655,0.286689655,0.385689655
567,0.039022988,0.156022988,0.039022988,-0.044977012,0.061022988,-0.025977012,0.097022988,-0.037977012,0.128022988,-0.072977012,-0.029977012,-0.143977012,0.013022988,0.009022988,-0.036977012,-0.113977012,-0.043977012,-0.043977012,-0.054977012,-0.061977012,-0.015977012,-0.043977012,0.012022988,-0.109977012,0.002022988,-0.076977012,-0.051977012,-0.142977012,0.030022988,-0.062977012,-0.006977012,-0.105977012,-0.104977012,-0.072977012,0.037022988,-0.134977012,-0.074977012,-0.030977012,-0.011977012,0.165022988,0.147022988,-0.033977012,0.087022988,-0.106977012,-0.008977012,-0.099977012,-0.014977012,-0.117977012,0.174022988,0.072022988,0.186022988,-0.053977012,0.070022988,-0.009977012,0.195022988,-0.058977012,0.083022988,-0.013977012,0.068022988,-0.112977012,0.100022988,-0.039977012,0.139022988,0.093022988,0.082022988,0.044022988,0.176022988,-0.100977012,0.090022988,-0.038977012,0.086022988,-0.098977012,0.322022988,0.111022988,0.345022988,0.256022988,0.270022988,0.168022988,0.234022988,-0.009977012,0.248022988,0.052022988,0.217022988,-0.080977012,0.185022988,0.289022988,0.386022988
568,0.041022988,0.156022988,0.041022988,-0.040977012,0.065022988,-0.020977012,0.101022988,-0.031977012,0.132022988,-0.069977012,-0.027977012,-0.140977012,0.014022988,0.011022988,-0.033977012,-0.108977012,-0.040977012,-0.041977012,-0.052977012,-0.059977012,-0.014977012,-0.040977012,0.014022988,-0.105977012,0.003022988,-0.074977012,-0.049977012,-0.139977012,0.032022988,-0.060977012,-0.004977012,-0.102977012,-0.101977012,-0.070977012,0.039022988,-0.132977012,-0.071977012,-0.029977012,-0.009977012,0.165022988,0.145022988,-0.032977012,0.088022988,-0.103977012,-0.006977012,-0.096977012,-0.012977012,-0.115977012,0.179022988,0.079022988,0.191022988,-0.052977012,0.069022988,-0.008977012,0.198022988,-0.052977012,0.087022988,-0.011977012,0.069022988,-0.111977012,0.104022988,-0.035977012,0.141022988,0.094022988,0.083022988,0.044022988,0.177022988,-0.099977012,0.091022988,-0.036977012,0.088022988,-0.096977012,0.324022988,0.117022988,0.349022988,0.257022988,0.272022988,0.171022988,0.233022988,-0.008977012,0.246022988,0.055022988,0.217022988,-0.079977012,0.186022988,0.290022988,0.388022988
569,0.044356321,0.158356321,0.044356321,-0.037643679,0.068356321,-0.018643679,0.105356321,-0.028643679,0.136356321,-0.069643679,-0.027643679,-0.140643679,0.017356321,0.012356321,-0.032643679,-0.107643679,-0.039643679,-0.039643679,-0.050643679,-0.058643679,-0.012643679,-0.040643679,0.015356321,-0.105643679,0.004356321,-0.073643679,-0.049643679,-0.139643679,0.031356321,-0.059643679,-0.003643679,-0.102643679,-0.100643679,-0.070643679,0.039356321,-0.132643679,-0.070643679,-0.028643679,-0.009643679,0.165356321,0.145356321,-0.032643679,0.091356321,-0.103643679,-0.005643679,-0.095643679,-0.011643679,-0.114643679,0.185356321,0.084356321,0.195356321,-0.050643679,0.071356321,-0.007643679,0.201356321,-0.049643679,0.091356321,-0.011643679,0.069356321,-0.110643679,0.106356321,-0.033643679,0.143356321,0.094356321,0.082356321,0.045356321,0.178356321,-0.098643679,0.093356321,-0.035643679,0.088356321,-0.095643679,0.329356321,0.121356321,0.354356321,0.261356321,0.275356321,0.173356321,0.235356321,-0.007643679,0.248356321,0.055356321,0.219356321,-0.078643679,0.188356321,0.294356321,0.390356321
570,0.047689655,0.163689655,0.047689655,-0.034310345,0.071689655,-0.015310345,0.109689655,-0.024310345,0.140689655,-0.067310345,-0.025310345,-0.140310345,0.018689655,0.015689655,-0.030310345,-0.105310345,-0.037310345,-0.038310345,-0.049310345,-0.057310345,-0.010310345,-0.039310345,0.017689655,-0.105310345,0.005689655,-0.073310345,-0.048310345,-0.139310345,0.031689655,-0.059310345,-0.001310345,-0.101310345,-0.100310345,-0.069310345,0.040689655,-0.131310345,-0.069310345,-0.026310345,-0.006310345,0.167689655,0.145689655,-0.032310345,0.092689655,-0.102310345,-0.004310345,-0.095310345,-0.010310345,-0.112310345,0.190689655,0.088689655,0.200689655,-0.048310345,0.074689655,-0.004310345,0.204689655,-0.046310345,0.095689655,-0.010310345,0.071689655,-0.108310345,0.110689655,-0.029310345,0.147689655,0.096689655,0.083689655,0.046689655,0.178689655,-0.097310345,0.094689655,-0.034310345,0.090689655,-0.093310345,0.334689655,0.124689655,0.359689655,0.263689655,0.278689655,0.177689655,0.236689655,-0.005310345,0.250689655,0.057689655,0.221689655,-0.075310345,0.191689655,0.294689655,0.392689655
571,0.050022988,0.167022988,0.051022988,-0.031977012,0.075022988,-0.012977012,0.115022988,-0.021977012,0.146022988,-0.065977012,-0.023977012,-0.139977012,0.022022988,0.019022988,-0.027977012,-0.102977012,-0.033977012,-0.034977012,-0.047977012,-0.054977012,-0.007977012,-0.036977012,0.019022988,-0.102977012,0.008022988,-0.070977012,-0.045977012,-0.138977012,0.033022988,-0.057977012,2.30E-05,-0.099977012,-0.099977012,-0.066977012,0.044022988,-0.129977012,-0.067977012,-0.023977012,-0.004977012,0.168022988,0.148022988,-0.031977012,0.094022988,-0.100977012,-0.001977012,-0.093977012,-0.007977012,-0.111977012,0.196022988,0.094022988,0.206022988,-0.045977012,0.078022988,-0.001977012,0.210022988,-0.042977012,0.100022988,-0.008977012,0.074022988,-0.106977012,0.113022988,-0.026977012,0.151022988,0.100022988,0.086022988,0.049022988,0.182022988,-0.093977012,0.096022988,-0.031977012,0.094022988,-0.089977012,0.339022988,0.129022988,0.363022988,0.266022988,0.281022988,0.180022988,0.240022988,-0.002977012,0.252022988,0.060022988,0.226022988,-0.072977012,0.195022988,0.297022988,0.395022988
572,0.051689655,0.169689655,0.052689655,-0.028310345,0.076689655,-0.010310345,0.116689655,-0.019310345,0.147689655,-0.064310345,-0.023310345,-0.137310345,0.023689655,0.020689655,-0.026310345,-0.100310345,-0.032310345,-0.033310345,-0.046310345,-0.054310345,-0.008310345,-0.036310345,0.020689655,-0.101310345,0.009689655,-0.069310345,-0.043310345,-0.137310345,0.034689655,-0.057310345,0.000689655,-0.100310345,-0.098310345,-0.066310345,0.045689655,-0.128310345,-0.067310345,-0.023310345,-0.003310345,0.167689655,0.148689655,-0.030310345,0.094689655,-0.099310345,-0.001310345,-0.091310345,-0.006310345,-0.110310345,0.200689655,0.097689655,0.210689655,-0.044310345,0.078689655,-0.001310345,0.213689655,-0.039310345,0.104689655,-0.008310345,0.074689655,-0.106310345,0.115689655,-0.023310345,0.154689655,0.100689655,0.087689655,0.049689655,0.181689655,-0.092310345,0.097689655,-0.029310345,0.095689655,-0.088310345,0.341689655,0.133689655,0.366689655,0.267689655,0.283689655,0.181689655,0.239689655,-0.002310345,0.252689655,0.060689655,0.225689655,-0.072310345,0.195689655,0.297689655,0.395689655
573,0.052689655,0.168689655,0.053689655,-0.025310345,0.078689655,-0.008310345,0.119689655,-0.014310345,0.151689655,-0.063310345,-0.021310345,-0.134310345,0.023689655,0.019689655,-0.025310345,-0.097310345,-0.030310345,-0.031310345,-0.045310345,-0.053310345,-0.007310345,-0.034310345,0.020689655,-0.099310345,0.010689655,-0.067310345,-0.042310345,-0.135310345,0.035689655,-0.056310345,0.000689655,-0.098310345,-0.097310345,-0.065310345,0.045689655,-0.126310345,-0.064310345,-0.021310345,-0.002310345,0.167689655,0.148689655,-0.029310345,0.095689655,-0.097310345,-0.000310345,-0.089310345,-0.005310345,-0.109310345,0.204689655,0.103689655,0.213689655,-0.044310345,0.078689655,-0.000310345,0.215689655,-0.035310345,0.106689655,-0.006310345,0.075689655,-0.105310345,0.118689655,-0.020310345,0.156689655,0.099689655,0.087689655,0.050689655,0.183689655,-0.091310345,0.097689655,-0.028310345,0.095689655,-0.087310345,0.345689655,0.137689655,0.369689655,0.269689655,0.286689655,0.183689655,0.239689655,-0.002310345,0.252689655,0.061689655,0.226689655,-0.071310345,0.195689655,0.298689655,0.397689655
574,0.054689655,0.170689655,0.056689655,-0.023310345,0.080689655,-0.005310345,0.122689655,-0.011310345,0.154689655,-0.061310345,-0.019310345,-0.132310345,0.026689655,0.022689655,-0.023310345,-0.094310345,-0.027310345,-0.028310345,-0.043310345,-0.051310345,-0.005310345,-0.032310345,0.022689655,-0.097310345,0.012689655,-0.065310345,-0.040310345,-0.134310345,0.036689655,-0.054310345,0.003689655,-0.096310345,-0.095310345,-0.063310345,0.046689655,-0.124310345,-0.063310345,-0.020310345,-0.000310345,0.169689655,0.148689655,-0.027310345,0.095689655,-0.095310345,0.001689655,-0.087310345,-0.004310345,-0.106310345,0.209689655,0.107689655,0.218689655,-0.042310345,0.080689655,0.002689655,0.218689655,-0.030310345,0.108689655,-0.005310345,0.076689655,-0.103310345,0.121689655,-0.017310345,0.159689655,0.101689655,0.089689655,0.051689655,0.184689655,-0.090310345,0.098689655,-0.027310345,0.097689655,-0.086310345,0.347689655,0.140689655,0.371689655,0.272689655,0.288689655,0.186689655,0.241689655,-0.001310345,0.254689655,0.063689655,0.226689655,-0.069310345,0.198689655,0.300689655,0.400689655
575,0.057689655,0.174689655,0.060689655,-0.019310345,0.083689655,-0.002310345,0.127689655,-0.005310345,0.160689655,-0.059310345,-0.017310345,-0.129310345,0.027689655,0.024689655,-0.020310345,-0.092310345,-0.024310345,-0.025310345,-0.041310345,-0.048310345,-0.003310345,-0.030310345,0.024689655,-0.093310345,0.014689655,-0.063310345,-0.037310345,-0.131310345,0.037689655,-0.052310345,0.003689655,-0.094310345,-0.091310345,-0.061310345,0.047689655,-0.122310345,-0.059310345,-0.017310345,0.001689655,0.169689655,0.150689655,-0.026310345,0.098689655,-0.093310345,0.003689655,-0.085310345,-0.001310345,-0.104310345,0.214689655,0.113689655,0.223689655,-0.041310345,0.082689655,0.004689655,0.221689655,-0.026310345,0.114689655,-0.003310345,0.078689655,-0.100310345,0.125689655,-0.012310345,0.162689655,0.102689655,0.091689655,0.053689655,0.187689655,-0.088310345,0.100689655,-0.024310345,0.100689655,-0.083310345,0.353689655,0.146689655,0.377689655,0.275689655,0.289689655,0.189689655,0.241689655,0.001689655,0.254689655,0.065689655,0.228689655,-0.066310345,0.200689655,0.303689655,0.401689655
576,0.059022988,0.174022988,0.061022988,-0.017977012,0.085022988,2.30E-05,0.131022988,-0.001977012,0.161022988,-0.057977012,-0.017977012,-0.126977012,0.029022988,0.025022988,-0.019977012,-0.089977012,-0.022977012,-0.021977012,-0.039977012,-0.047977012,-0.002977012,-0.029977012,0.026022988,-0.092977012,0.014022988,-0.061977012,-0.036977012,-0.129977012,0.038022988,-0.051977012,0.004022988,-0.093977012,-0.090977012,-0.059977012,0.048022988,-0.121977012,-0.057977012,-0.017977012,0.002022988,0.169022988,0.151022988,-0.025977012,0.099022988,-0.091977012,0.004022988,-0.083977012,-0.000977012,-0.102977012,0.217022988,0.116022988,0.226022988,-0.040977012,0.083022988,0.005022988,0.225022988,-0.022977012,0.116022988,-0.002977012,0.078022988,-0.099977012,0.127022988,-0.010977012,0.164022988,0.103022988,0.092022988,0.054022988,0.186022988,-0.086977012,0.101022988,-0.023977012,0.100022988,-0.081977012,0.354022988,0.148022988,0.378022988,0.277022988,0.291022988,0.189022988,0.242022988,0.002022988,0.254022988,0.066022988,0.228022988,-0.065977012,0.202022988,0.305022988,0.402022988
577,0.060356321,0.175356321,0.063356321,-0.015643679,0.086356321,0.002356321,0.132356321,0.001356321,0.163356321,-0.056643679,-0.015643679,-0.125643679,0.030356321,0.026356321,-0.017643679,-0.088643679,-0.020643679,-0.021643679,-0.039643679,-0.046643679,-0.001643679,-0.026643679,0.026356321,-0.091643679,0.015356321,-0.060643679,-0.035643679,-0.128643679,0.040356321,-0.051643679,0.005356321,-0.092643679,-0.089643679,-0.059643679,0.048356321,-0.119643679,-0.056643679,-0.016643679,0.003356321,0.169356321,0.150356321,-0.024643679,0.099356321,-0.090643679,0.004356321,-0.082643679,0.000356321,-0.101643679,0.220356321,0.119356321,0.229356321,-0.039643679,0.083356321,0.007356321,0.227356321,-0.019643679,0.118356321,-0.001643679,0.078356321,-0.098643679,0.129356321,-0.006643679,0.166356321,0.103356321,0.092356321,0.055356321,0.185356321,-0.085643679,0.101356321,-0.023643679,0.100356321,-0.080643679,0.356356321,0.151356321,0.379356321,0.278356321,0.293356321,0.191356321,0.241356321,0.002356321,0.255356321,0.067356321,0.228356321,-0.066643679,0.203356321,0.306356321,0.403356321
578,0.060356321,0.174356321,0.063356321,-0.013643679,0.087356321,0.002356321,0.134356321,0.003356321,0.165356321,-0.056643679,-0.014643679,-0.125643679,0.030356321,0.025356321,-0.016643679,-0.087643679,-0.018643679,-0.021643679,-0.038643679,-0.046643679,-0.000643679,-0.026643679,0.027356321,-0.090643679,0.015356321,-0.060643679,-0.034643679,-0.128643679,0.039356321,-0.050643679,0.005356321,-0.092643679,-0.089643679,-0.059643679,0.049356321,-0.118643679,-0.056643679,-0.015643679,0.004356321,0.168356321,0.150356321,-0.023643679,0.099356321,-0.090643679,0.004356321,-0.081643679,0.000356321,-0.100643679,0.222356321,0.121356321,0.231356321,-0.038643679,0.083356321,0.007356321,0.229356321,-0.018643679,0.118356321,-0.001643679,0.078356321,-0.097643679,0.130356321,-0.006643679,0.167356321,0.104356321,0.092356321,0.055356321,0.186356321,-0.086643679,0.101356321,-0.022643679,0.100356321,-0.080643679,0.358356321,0.152356321,0.380356321,0.280356321,0.293356321,0.193356321,0.240356321,0.002356321,0.256356321,0.067356321,0.228356321,-0.065643679,0.203356321,0.307356321,0.403356321
579,0.062356321,0.176356321,0.064356321,-0.012643679,0.088356321,0.004356321,0.136356321,0.004356321,0.166356321,-0.055643679,-0.014643679,-0.125643679,0.032356321,0.027356321,-0.015643679,-0.085643679,-0.017643679,-0.019643679,-0.037643679,-0.045643679,0.000356321,-0.025643679,0.028356321,-0.090643679,0.017356321,-0.059643679,-0.033643679,-0.127643679,0.040356321,-0.049643679,0.006356321,-0.092643679,-0.089643679,-0.058643679,0.050356321,-0.117643679,-0.054643679,-0.014643679,0.005356321,0.169356321,0.152356321,-0.022643679,0.100356321,-0.090643679,0.005356321,-0.081643679,0.002356321,-0.098643679,0.224356321,0.122356321,0.232356321,-0.038643679,0.084356321,0.008356321,0.231356321,-0.016643679,0.120356321,-0.000643679,0.080356321,-0.097643679,0.131356321,-0.005643679,0.168356321,0.106356321,0.093356321,0.056356321,0.186356321,-0.085643679,0.102356321,-0.021643679,0.102356321,-0.079643679,0.359356321,0.154356321,0.381356321,0.280356321,0.294356321,0.192356321,0.242356321,0.002356321,0.255356321,0.067356321,0.229356321,-0.064643679,0.205356321,0.309356321,0.405356321
580,0.061689655,0.178689655,0.063689655,-0.014310345,0.088689655,0.003689655,0.135689655,0.003689655,0.166689655,-0.056310345,-0.015310345,-0.126310345,0.031689655,0.027689655,-0.017310345,-0.087310345,-0.019310345,-0.020310345,-0.038310345,-0.046310345,-0.001310345,-0.026310345,0.026689655,-0.092310345,0.015689655,-0.061310345,-0.034310345,-0.129310345,0.038689655,-0.051310345,0.005689655,-0.093310345,-0.091310345,-0.059310345,0.048689655,-0.119310345,-0.056310345,-0.016310345,0.004689655,0.168689655,0.149689655,-0.025310345,0.098689655,-0.092310345,0.004689655,-0.083310345,0.000689655,-0.101310345,0.224689655,0.121689655,0.232689655,-0.038310345,0.083689655,0.007689655,0.231689655,-0.017310345,0.120689655,-0.001310345,0.080689655,-0.098310345,0.130689655,-0.005310345,0.168689655,0.103689655,0.093689655,0.055689655,0.186689655,-0.086310345,0.101689655,-0.022310345,0.101689655,-0.080310345,0.360689655,0.153689655,0.383689655,0.279689655,0.293689655,0.192689655,0.241689655,0.001689655,0.254689655,0.066689655,0.229689655,-0.064310345,0.203689655,0.307689655,0.404689655
581,0.061356321,0.178356321,0.064356321,-0.014643679,0.089356321,0.004356321,0.135356321,0.003356321,0.166356321,-0.055643679,-0.013643679,-0.126643679,0.031356321,0.028356321,-0.016643679,-0.087643679,-0.019643679,-0.020643679,-0.037643679,-0.045643679,-0.000643679,-0.027643679,0.027356321,-0.092643679,0.016356321,-0.060643679,-0.034643679,-0.128643679,0.038356321,-0.050643679,0.005356321,-0.092643679,-0.090643679,-0.058643679,0.050356321,-0.119643679,-0.055643679,-0.014643679,0.004356321,0.169356321,0.150356321,-0.024643679,0.099356321,-0.091643679,0.004356321,-0.082643679,0.002356321,-0.101643679,0.224356321,0.122356321,0.232356321,-0.036643679,0.085356321,0.008356321,0.230356321,-0.016643679,0.122356321,-0.001643679,0.080356321,-0.097643679,0.130356321,-0.004643679,0.168356321,0.104356321,0.093356321,0.056356321,0.186356321,-0.085643679,0.102356321,-0.022643679,0.101356321,-0.079643679,0.358356321,0.154356321,0.384356321,0.280356321,0.294356321,0.194356321,0.243356321,0.003356321,0.256356321,0.067356321,0.231356321,-0.063643679,0.204356321,0.307356321,0.404356321
582,0.061356321,0.177356321,0.065356321,-0.014643679,0.088356321,0.003356321,0.136356321,0.002356321,0.168356321,-0.055643679,-0.013643679,-0.126643679,0.031356321,0.027356321,-0.016643679,-0.087643679,-0.020643679,-0.020643679,-0.037643679,-0.045643679,0.000356321,-0.027643679,0.028356321,-0.092643679,0.017356321,-0.059643679,-0.035643679,-0.129643679,0.038356321,-0.050643679,0.006356321,-0.093643679,-0.090643679,-0.059643679,0.050356321,-0.118643679,-0.055643679,-0.013643679,0.004356321,0.169356321,0.150356321,-0.025643679,0.098356321,-0.091643679,0.005356321,-0.082643679,0.001356321,-0.100643679,0.226356321,0.122356321,0.231356321,-0.035643679,0.086356321,0.008356321,0.229356321,-0.017643679,0.121356321,-0.001643679,0.081356321,-0.098643679,0.130356321,-0.005643679,0.168356321,0.104356321,0.092356321,0.056356321,0.187356321,-0.084643679,0.103356321,-0.022643679,0.102356321,-0.079643679,0.359356321,0.153356321,0.384356321,0.280356321,0.295356321,0.193356321,0.242356321,0.004356321,0.256356321,0.067356321,0.231356321,-0.063643679,0.205356321,0.308356321,0.405356321
583,0.059356321,0.176356321,0.062356321,-0.015643679,0.085356321,0.000356321,0.134356321,-0.000643679,0.165356321,-0.057643679,-0.015643679,-0.128643679,0.030356321,0.027356321,-0.017643679,-0.090643679,-0.023643679,-0.022643679,-0.038643679,-0.047643679,-0.001643679,-0.029643679,0.026356321,-0.093643679,0.016356321,-0.062643679,-0.036643679,-0.131643679,0.036356321,-0.052643679,0.005356321,-0.094643679,-0.092643679,-0.060643679,0.049356321,-0.119643679,-0.057643679,-0.015643679,0.003356321,0.167356321,0.149356321,-0.026643679,0.096356321,-0.093643679,0.002356321,-0.084643679,0.000356321,-0.101643679,0.221356321,0.119356321,0.227356321,-0.037643679,0.085356321,0.006356321,0.226356321,-0.020643679,0.119356321,-0.003643679,0.079356321,-0.098643679,0.129356321,-0.008643679,0.167356321,0.102356321,0.091356321,0.056356321,0.185356321,-0.085643679,0.101356321,-0.023643679,0.100356321,-0.080643679,0.356356321,0.149356321,0.380356321,0.277356321,0.291356321,0.190356321,0.242356321,0.003356321,0.256356321,0.065356321,0.230356321,-0.064643679,0.204356321,0.307356321,0.402356321
584,0.059356321,0.175356321,0.061356321,-0.018643679,0.085356321,-0.000643679,0.132356321,-0.002643679,0.164356321,-0.057643679,-0.015643679,-0.129643679,0.030356321,0.026356321,-0.019643679,-0.090643679,-0.023643679,-0.024643679,-0.039643679,-0.047643679,-0.001643679,-0.030643679,0.026356321,-0.094643679,0.015356321,-0.062643679,-0.037643679,-0.132643679,0.037356321,-0.052643679,0.005356321,-0.094643679,-0.093643679,-0.060643679,0.050356321,-0.120643679,-0.058643679,-0.015643679,0.002356321,0.165356321,0.148356321,-0.026643679,0.096356321,-0.095643679,0.002356321,-0.084643679,0.000356321,-0.101643679,0.220356321,0.115356321,0.226356321,-0.037643679,0.085356321,0.005356321,0.226356321,-0.022643679,0.118356321,-0.003643679,0.080356321,-0.099643679,0.127356321,-0.009643679,0.165356321,0.102356321,0.092356321,0.055356321,0.185356321,-0.086643679,0.100356321,-0.025643679,0.100356321,-0.081643679,0.356356321,0.148356321,0.378356321,0.275356321,0.291356321,0.189356321,0.241356321,0.003356321,0.256356321,0.065356321,0.230356321,-0.064643679,0.204356321,0.306356321,0.401356321
585,0.056356321,0.172356321,0.058356321,-0.020643679,0.082356321,-0.003643679,0.129356321,-0.005643679,0.160356321,-0.059643679,-0.016643679,-0.131643679,0.028356321,0.024356321,-0.020643679,-0.093643679,-0.025643679,-0.026643679,-0.041643679,-0.049643679,-0.002643679,-0.031643679,0.024356321,-0.096643679,0.013356321,-0.063643679,-0.039643679,-0.132643679,0.034356321,-0.055643679,0.003356321,-0.096643679,-0.094643679,-0.062643679,0.048356321,-0.122643679,-0.060643679,-0.017643679,-0.000643679,0.165356321,0.146356321,-0.028643679,0.094356321,-0.096643679,0.000356321,-0.086643679,-0.001643679,-0.103643679,0.214356321,0.110356321,0.221356321,-0.040643679,0.083356321,0.004356321,0.222356321,-0.025643679,0.114356321,-0.005643679,0.078356321,-0.101643679,0.125356321,-0.012643679,0.161356321,0.101356321,0.090356321,0.054356321,0.183356321,-0.087643679,0.096356321,-0.026643679,0.098356321,-0.082643679,0.351356321,0.143356321,0.375356321,0.272356321,0.287356321,0.186356321,0.241356321,0.000356321,0.255356321,0.063356321,0.229356321,-0.065643679,0.201356321,0.304356321,0.400356321
586,0.054689655,0.170689655,0.058689655,-0.022310345,0.080689655,-0.006310345,0.126689655,-0.009310345,0.157689655,-0.060310345,-0.017310345,-0.132310345,0.027689655,0.022689655,-0.021310345,-0.095310345,-0.027310345,-0.027310345,-0.042310345,-0.050310345,-0.002310345,-0.032310345,0.023689655,-0.097310345,0.012689655,-0.064310345,-0.041310345,-0.132310345,0.032689655,-0.056310345,0.002689655,-0.097310345,-0.094310345,-0.063310345,0.047689655,-0.123310345,-0.062310345,-0.018310345,-0.000310345,0.164689655,0.145689655,-0.029310345,0.092689655,-0.096310345,0.000689655,-0.087310345,-0.001310345,-0.105310345,0.210689655,0.106689655,0.217689655,-0.039310345,0.084689655,0.003689655,0.218689655,-0.029310345,0.111689655,-0.006310345,0.077689655,-0.101310345,0.123689655,-0.016310345,0.158689655,0.099689655,0.088689655,0.053689655,0.182689655,-0.088310345,0.096689655,-0.027310345,0.097689655,-0.084310345,0.349689655,0.139689655,0.372689655,0.271689655,0.286689655,0.185689655,0.239689655,0.000689655,0.253689655,0.062689655,0.227689655,-0.066310345,0.200689655,0.302689655,0.400689655
587,0.054022988,0.170022988,0.058022988,-0.023977012,0.081022988,-0.006977012,0.124022988,-0.011977012,0.154022988,-0.059977012,-0.017977012,-0.131977012,0.027022988,0.022022988,-0.020977012,-0.096977012,-0.028977012,-0.027977012,-0.042977012,-0.049977012,-0.003977012,-0.032977012,0.023022988,-0.097977012,0.013022988,-0.064977012,-0.041977012,-0.133977012,0.034022988,-0.054977012,0.003022988,-0.096977012,-0.093977012,-0.061977012,0.047022988,-0.122977012,-0.062977012,-0.018977012,2.30E-05,0.166022988,0.147022988,-0.028977012,0.092022988,-0.097977012,2.30E-05,-0.088977012,-0.002977012,-0.104977012,0.209022988,0.102022988,0.212022988,-0.039977012,0.084022988,0.003022988,0.216022988,-0.030977012,0.109022988,-0.005977012,0.079022988,-0.101977012,0.121022988,-0.016977012,0.157022988,0.101022988,0.088022988,0.052022988,0.182022988,-0.088977012,0.097022988,-0.027977012,0.097022988,-0.084977012,0.346022988,0.138022988,0.370022988,0.271022988,0.286022988,0.185022988,0.239022988,0.002022988,0.253022988,0.062022988,0.228022988,-0.066977012,0.199022988,0.302022988,0.401022988
588,0.052689655,0.169689655,0.054689655,-0.026310345,0.078689655,-0.008310345,0.119689655,-0.015310345,0.151689655,-0.061310345,-0.018310345,-0.134310345,0.025689655,0.021689655,-0.023310345,-0.098310345,-0.031310345,-0.030310345,-0.044310345,-0.051310345,-0.005310345,-0.034310345,0.021689655,-0.099310345,0.012689655,-0.066310345,-0.043310345,-0.135310345,0.034689655,-0.056310345,0.002689655,-0.097310345,-0.095310345,-0.063310345,0.047689655,-0.124310345,-0.063310345,-0.019310345,-0.002310345,0.164689655,0.145689655,-0.029310345,0.091689655,-0.100310345,-0.000310345,-0.089310345,-0.003310345,-0.105310345,0.204689655,0.097689655,0.207689655,-0.041310345,0.082689655,0.001689655,0.213689655,-0.034310345,0.106689655,-0.007310345,0.077689655,-0.103310345,0.118689655,-0.020310345,0.154689655,0.100689655,0.087689655,0.050689655,0.180689655,-0.089310345,0.095689655,-0.030310345,0.095689655,-0.086310345,0.344689655,0.134689655,0.365689655,0.267689655,0.282689655,0.181689655,0.239689655,0.000689655,0.252689655,0.060689655,0.226689655,-0.068310345,0.197689655,0.300689655,0.398689655
589,0.050689655,0.166689655,0.051689655,-0.030310345,0.075689655,-0.011310345,0.116689655,-0.019310345,0.146689655,-0.062310345,-0.020310345,-0.134310345,0.024689655,0.019689655,-0.024310345,-0.101310345,-0.034310345,-0.032310345,-0.047310345,-0.052310345,-0.007310345,-0.035310345,0.019689655,-0.099310345,0.010689655,-0.068310345,-0.044310345,-0.135310345,0.031689655,-0.057310345,0.002689655,-0.099310345,-0.097310345,-0.064310345,0.046689655,-0.125310345,-0.066310345,-0.021310345,-0.003310345,0.164689655,0.143689655,-0.030310345,0.091689655,-0.100310345,-0.001310345,-0.091310345,-0.005310345,-0.107310345,0.197689655,0.091689655,0.201689655,-0.042310345,0.080689655,-0.000310345,0.209689655,-0.040310345,0.101689655,-0.009310345,0.076689655,-0.104310345,0.114689655,-0.024310345,0.149689655,0.098689655,0.086689655,0.050689655,0.178689655,-0.091310345,0.093689655,-0.031310345,0.092689655,-0.087310345,0.338689655,0.128689655,0.360689655,0.263689655,0.277689655,0.178689655,0.236689655,0.000689655,0.250689655,0.058689655,0.225689655,-0.069310345,0.196689655,0.296689655,0.395689655
